Classification,year,artist,country
Drawing,1985,John Baldessari,United States
Drawing,1990,John Baldessari,United States
Drawing,1987,Dana Duff,United States
Drawing,1976,Robert Wilson,United States
Drawing,1986,John Baldessari,United States
Drawing,1973,Alex Katz,United States
Drawing,1973,Sol LeWitt,United States
Drawing,1987,Günther Förg,Germany
Drawing,1988,John Baldessari,United States
Drawing,1978,Roy Lichtenstein,United States
Drawing,1991,Hermann Nitsch,Austria
Drawing,1989,John Baldessari,United States
Drawing,1982,Gerhard Richter,Germany
Drawing,1982,Brice Marden,United States
Drawing,1991,John Baldessari,United States
Drawing,1989,Günther Förg,Germany
Drawing,1986,Richard Diebenkorn,United States
Drawing,1982,Mario Merz,Italy
Drawing,1979,Helmut Federle,Switzerland
Drawing,1982,Robert Morris,United States
Drawing,1990,Bruce Conner,United States
Drawing,1975,A.R. Penck (Ralf Winkler),Germany
Drawing,1981,Giuseppe Penone,Italy
Drawing,1987,Hermann Nitsch,Austria
Drawing,1975,Sigmar Polke,Germany
Drawing,1990,Lari Pittman,United States
Drawing,1988,Alex Katz,United States
Drawing,1988,Tom Levine,United States
Drawing,1982,Dorothea Rockburne,United States
Drawing,1987,Albert Oehlen,Germany
Drawing,1987,Rainald Goetz,Germany
Drawing,1998,Katy Schimert,United States
Drawing,1982,James Rosenquist,United States
Drawing,1988,Joel Shapiro,United States
Drawing,1988,Guenter Tuzina,Germany
Drawing,1985,John Walker,United Kingdom
Drawing,1976,Tomas Rajlich,Czech Republic
Drawing,1974,Agnes Denes,United States
Drawing,1988,Allan McCollum,United States
Drawing,1976,Blinky Palermo,Germany
Drawing,1987,Stephen Prina,United States
Drawing,1989,Christopher Wool,United States
Drawing,1983,Ida Applebroog,United States
Drawing,1976,Georg Baselitz,Germany
Drawing,1982,Jonathan Borofsky,United States
Drawing,1994,Mel Bochner,United States
Drawing,1990,John Cage,United States
Drawing,1977,Richard Diebenkorn,United States
Drawing,1999,Peter Doig,United Kingdom
Drawing,1983,Jackie Ferrara,United States
Drawing,1993,Julia Fish,United States
Drawing,1994,Julia Fish,United States
Drawing,1975,Bill Jensen,United States
Drawing,1980,Bill Jensen,United States
Drawing,1973,Dan Flavin,United States
Drawing,1974,Edward Kienholz,United States
Drawing,1992,Suzan Frecon,United States
Drawing,1983,Roy Lichtenstein,United States
Drawing,1977,Marcia Hafif,United States
Drawing,1986,Jacob El Hanani,Israel
Drawing,1991,Gary Hume,United Kingdom
Drawing,1985,Mike Kelley,United States
Drawing,1982,Elizabeth Murray,United States
Drawing,1993,Eve Laramee,United States
Drawing,1986,Sol LeWitt,United States
Drawing,1984,Katherine Porter,United States
Drawing,1992,Sol LeWitt,United States
Drawing,1999,Chris Ofili,United Kingdom
Drawing,1976,Edward Ruscha,United States
Drawing,1983,Lucas Samaras,United States
Drawing,1983,Alan Saret,United States
Drawing,1981,Joel Shapiro,United States
Drawing,1974,Ted Stamm,United States
Drawing,1993,Karin Sander,Germany
Drawing,1975,Ted Stamm,United States
Drawing,1995,Charles Spurrier,Switzerland
Drawing,1979,Ted Stamm,United States
Drawing,1994,Allyson Strafella,United States
Drawing,1975,R. B. Kitaj,United States
Drawing,1977,Moshe Kupfermann,Israel
Drawing,1976,Moshe Kupfermann,Israel
Drawing,1995,Allyson Strafella,United States
Drawing,1989,Luc Tuymans,Belgium
Drawing,1998,William Kentridge,South Africa
Drawing,1981,Francesco Clemente,Italy
Drawing,1979,Frank Auerbach,United Kingdom
Drawing,1975,Robert Barry,United States
Drawing,1973,Jake Berthot,United States
Drawing,1980,Alan Cote,United States
Drawing,1985,Gregory Amenoff,United States
Drawing,1980,Jim Dine,United States
Drawing,1982,Jean-Michel Basquiat,United States
Drawing,1980,Tom Holland,United States
Drawing,1973,Ken Kiff,United Kingdom
Drawing,1974,Edda Renouf,United States
Drawing,1980,Alex Katz,United States
Drawing,1980,W. Koenigstein,Austria
Drawing,1973,Emilio Sanchez,United States
Drawing,1980,Barry Le Va,United States
Drawing,1981,W. Koenigstein,Austria
Drawing,1977,Jannis Kounellis,Greece
Drawing,1974,David Trowbridge,United States
Drawing,1981,Mario Merz,Italy
Drawing,1985,Carroll Dunham,United States
Drawing,1980,Joan Snyder,United States
Drawing,1982,Terry Winters,United States
Drawing,1985,Robert Morris,United States
Drawing,1980,Duane Michals,United States
Drawing,1985,Jill Moser,United States
Drawing,1980,Brice Marden,United States
Drawing,1982,Thornton Willis,United States
Drawing,1976,Fred Sandback,United States
Drawing,1985,James Rosenquist,United States
Drawing,1985,Pat Steir,United States
Drawing,1973,Joe Brainard,United States
Drawing,1979,Richard Haas,United States
Drawing,1979,Sol LeWitt,United States
Drawing,1980,Kiyoshi Saito,Japan
Drawing,1977,Myron Stout,United States
Drawing,1975,Fernando Botero,Colombia
Drawing,1973,Jim Dine,United States
Drawing,1975,Lloyd Goldsmith,United States
Drawing,1973,Chryssa,United States
Drawing,1973,Lucio Pozzi,United States
Drawing,1990,Richard Deacon,United Kingdom
Drawing,1972,Joe Brainard,United States
Drawing,1973,William Scott,United Kingdom
Drawing,1997,Elaine Lustig Cohen,United States
Drawing,1982,Keith Haring,United States
Drawing,1992,Martin Kippenberger,Germany
Drawing,1984,Sherrie Levine,United States
Drawing,1975,Pat Steir,United States
Drawing,1992,Richard Long,United Kingdom
Drawing,1991,Brice Marden,United States
Drawing,1978,Gordon Matta-Clark,United States
Drawing,1989,Martin Puryear,United States
Drawing,1991,Christopher Wool,United States
Drawing,1976,Angelo Ippolito,United States
Drawing,1977,Richard Lippold,United States
Drawing,1992,Brice Marden,United States
Drawing,1976,Robert Morris,United States
Drawing,1977,Michael Vessa,United States
Drawing,1991,Georg Baselitz,Germany
Drawing,1989,Werner Büttner,Germany
Drawing,1988,Werner Büttner,Germany
Drawing,1990,Anish Kapoor,United Kingdom
Drawing,1987,Anish Kapoor,United Kingdom
Drawing,1988,Anish Kapoor,United Kingdom
Drawing,1987,Mel Bochner,United States
Drawing,1989,Richmond Burton,United States
Drawing,1989,Hamish Fulton,United Kingdom
Drawing,1988,Jenny Holzer,United States
Drawing,1985,Sherrie Levine,United States
Drawing,1989,Melissa Meyer,United States
Drawing,1983,Melissa Miller,United States
Drawing,1989,Elizabeth Murray,United States
Drawing,1990,Elizabeth Murray,United States
Drawing,1990,Hugh O'Donnell,United Kingdom
Drawing,1988,Harvey Quaytman,United States
Drawing,1990,Susan Rothenberg,United States
Drawing,1982,Julian Schnabel,United States
Drawing,1989,Thomas Schütte,Germany
Drawing,1986,Rosemarie Trockel,Germany
Drawing,1979,Moshe Kupfermann,Israel
Drawing,1980,Nahum Tevet,Israel
Drawing,1990,Meyer Vaisman,United States
Drawing,1997,Jill Baroff,United States
Drawing,1982,Roni Horn,United States
Drawing,1986,Roni Horn,United States
Drawing,1981,Allen Ruppersberg,United States
Drawing,1995,Maria Serebriakova,Russian Federation
Drawing,1997,Maria Serebriakova,Russian Federation
Drawing,1979,Nancy Spero,United States
Drawing,1998,Luc Tuymans,Belgium
Drawing,1972,John Edward Dowell,United States
Drawing,1997,Franz West,Austria
Drawing,1973,John Edward Dowell,United States
Drawing,1972,Jean Dubuffet,France
Drawing,1973,Jannis Kounellis,Greece
Drawing,1979,Robert Motherwell,United States
Drawing,1987,Robert Motherwell,United States
Drawing,1977,Robert Motherwell,United States
Drawing,1972,Robert Motherwell,United States
Drawing,1975,Bill Beckley,United States
Drawing,1977,Jonathan Borofsky,United States
Drawing,1981,Troy Brauntuch,United States
Drawing,1981,Jim Dine,United States
Drawing,1983,Jim Dine,United States
Drawing,1976,Robert Motherwell,United States
Drawing,1979,Catherine Murphy,United States
Drawing,1981,Brice Marden,United States
Drawing,1983,Frank Stella,United States
Drawing,1982,Ellen Phelan,United States
Drawing,1983,Günter Brus,Austria
Drawing,1981,Ellen Phelan,United States
Drawing,1975,John Cage,United States
Drawing,1988,Georg Baselitz,Germany
Drawing,1980,Jake Berthot,United States
Drawing,1980,James Biederman,United States
Drawing,1978,Dan Christensen,United States
Drawing,1979,Lois Lane,United States
Drawing,1978,Kenneth Martin,United Kingdom
Drawing,1980,Rikuro Okamoto,Japan
Drawing,1972,Dorothea Rockburne,United States
Drawing,1980,Joyce Weinstein,United States
Drawing,1980,Paul Wonner,United States
Drawing,1980,Zao Wou-ki,France
Drawing,1994,Marlene Dumas,South Africa
Drawing,1993,Otto Fried,Germany
Drawing,1977,Alice Aycock,United States
Drawing,1978,Alice Aycock,United States
Drawing,1986,Claes Oldenburg,United States
Drawing,1978,Elena Borstein,United States
Drawing,1990,Julian Schnabel,United States
Drawing,1972,Reg Butler,United Kingdom
Drawing,1977,Roger C. Ferri,United States
Drawing,1977,Emily Fuller,United States
Drawing,1974,Patricia Johanson,United States
Drawing,1976,Alex Katz,United States
Drawing,1973,Robert Mangold,United States
Drawing,1976,Betty Parsons,United States
Drawing,1977,Joseph Piccillo,United States
Drawing,1978,Michael Vivo,United States
Drawing,1978,William T. Wiley,United States
Drawing,1976,William T. Wiley,United States
Drawing,1976,Willem de Kooning,United States
Drawing,1973,Bruce Nauman,United States
Drawing,1996,John Newman,United States
Drawing,1996,Thomas Schütte,Germany
Drawing,1978,Patti Smith,United States
Drawing,1991,Rosemarie Trockel,Germany
Drawing,1992,Rosemarie Trockel,Germany
Drawing,1973,Sonia Delaunay-Terk,France
Drawing,1972,Jan Dibbets,Netherlands
Drawing,1981,Nigel Hall,United Kingdom
Drawing,1972,Will Insley,United States
Drawing,1979,Richard Hunt,United States
Drawing,1977,Elizabeth Butterworth,United Kingdom
Drawing,1972,Sol LeWitt,United States
Drawing,1978,Jacob El Hanani,Israel
Drawing,1979,Jacob El Hanani,Israel
Drawing,1978,Brice Marden,United States
Drawing,1978,Peter De Francia,United Kingdom
Drawing,1979,Sonia Gechtoff,United States
Drawing,1975,Jan Groth,Norway
Drawing,1979,Lisa Hyatt,United States
Drawing,1976,Yvonne Jacquette,United States
Drawing,1978,Patricia Johanson,United States
Drawing,1978,Pat Lasch,United States
Drawing,1976,Sylvia Plimack Mangold,United States
Drawing,1978,Gerardo Pita,Spain
Drawing,1974,Harvey Quaytman,United States
Drawing,1979,Paul Rotterdam,United States
Drawing,1979,Joel Shapiro,United States
Drawing,1977,Frank Stella,United States
Drawing,1974,Charles Addams,United States
Drawing,1988,Miroslaw Balka,Poland
Drawing,1996,Betty Goodwin,Canada
Drawing,1982,Sol LeWitt,United States
Drawing,1972,Robert Overby,United States
Drawing,1973,Robert Overby,United States
Drawing,1974,Robert Overby,United States
Drawing,2000,Luc Tuymans,Belgium
Drawing,1979,Jackie Ferrara,United States
Drawing,1973,Sylvia Plimack Mangold,United States
Drawing,1977,Hannelore Baron,United States
Drawing,2000,Ellen Gallagher,United States
Drawing,1999,Los Carpinteros,Cuba
Drawing,1999,Alexandre Arrechea,Cuba
Drawing,1999,Dagoberto Rodriguez,Cuba
Drawing,1999,Marco Castillo,Cuba
Drawing,1993,John Morris,United States
Drawing,1992,John Morris,United States
Drawing,1984,Juan Muñoz,Spain
Drawing,1996,Elizabeth Peyton,United States
Drawing,1997,Elizabeth Peyton,United States
Drawing,1999,Elizabeth Peyton,United States
Drawing,1999,José Toirac,Cuba
Drawing,1997,Rachel Whiteread,United Kingdom
Drawing,1986,Roy Lichtenstein,United States
Photograph,1979,Harry Callahan,United States
Photograph,1982,Jim Bengston,United States
Photograph,1985,Jo Ann Callis,United States
Photograph,1974,Robert Cumming,United States
Photograph,1991,Peter Campus,United States
Photograph,1975,Robert Cumming,United States
Photograph,1985,James Casebere,United States
Photograph,1982,James Casebere,United States
Photograph,1991,Mariana Cook,United States
Photograph,1985,John Coplans,United Kingdom
Photograph,1974,Lee Friedlander,United States
Photograph,1976,Lee Friedlander,United States
Photograph,1988,Geoffrey Biddle,United States
Photograph,1981,Lee Friedlander,United States
Photograph,1980,Tom Drahos,Czech Republic
Photograph,1989,Ken Graves,United States
Photograph,1990,Ken Graves,United States
Photograph,1972,Lee Friedlander,United States
Photograph,1990,Jeanne Dunning,United States
Photograph,1973,Lee Friedlander,United States
Photograph,1977,Lee Friedlander,United States
Photograph,1993,Louise Lawler,United States
Photograph,1996,Kiki Smith,United States
Photograph,1990,Ken Josephson,United States
Photograph,1972,Harry Callahan,United States
Photograph,1982,Birney Imes III,United States
Photograph,1980,Gregory Conniff,United States
Photograph,1980,Birney Imes III,United States
Photograph,1973,Bruce Conner,United States
Photograph,1979,Gregory Conniff,United States
Photograph,1975,William Eggleston,United States
Photograph,1981,Nicholas Africano,United States
Photograph,1988,Tina Barney,United States
Photograph,1979,Lee Friedlander,United States
Photograph,1973,Lynn Davis,United States
Photograph,1979,Benno Friedman,United States
Photograph,1987,Kenneth J. Botto,United States
Photograph,1977,Jan Groover,United States
Photograph,1987,William Klein,United States
Photograph,1990,David Levinthal,United States
Photograph,1980,Aaron Siskind,United States
Photograph,1976,Helen Levitt,United States
Photograph,1989,Mary Kocol,United States
Photograph,1976,Carl Chiarenza,United States
Photograph,1990,Mary Kocol,United States
Photograph,1974,Harry Callahan,United States
Photograph,1974,Helen Levitt,United States
Photograph,1982,Rick Dingus,United States
Photograph,1990,Philip-Lorca diCorcia,United States
Photograph,1979,James Dow,United States
Photograph,1990,Eva Lipman,United States
Photograph,1979,Christian Belpaire,Central African Republic
Photograph,1990,Robert Flynt,United States
Photograph,1991,Dieter Appelt,Germany
Photograph,1987,Markus Hawlik,Germany
Photograph,1988,Ken Miller,United States
Photograph,1991,Shimon Attie,United States
Photograph,1980,Nicholas Nixon,United States
Photograph,1981,Richard Benson,United States
Photograph,1988,Gilles Peress,France
Photograph,1980,Richard Benson,United States
Photograph,1984,Barbara Kasten,United States
Photograph,1988,Connie Imboden,United States
Photograph,1977,Geoffrey Biddle,United States
Photograph,1974,Thomas Roma,United States
Photograph,1980,Thomas Roma,United States
Photograph,1989,Karen Klugman,United States
Photograph,1987,Jorge Ribalta,Spain
Photograph,1978,Zofia Rydet,Poland
Photograph,1989,Jorge Ribalta,Spain
Photograph,1973,Richard Kahn,United States
Photograph,1973,William Eggleston,United States
Photograph,1980,William Stephen Sutton,United States
Photograph,1983,Zeke Berman,United States
Photograph,1980,Leon Levinstein,United States
Photograph,1977,John Edward Devine,United States
Photograph,1979,William Stephen Sutton,United States
Photograph,1982,Zeke Berman,United States
Photograph,1978,John Edward Devine,United States
Photograph,1984,Blythe Bohnen,United States
Photograph,1988,Nic Nicosia,United States
Photograph,1992,Mark Steinmetz,United States
Photograph,1973,Roger Mertin,United States
Photograph,1974,Leon Levinstein,United States
Photograph,1986,Jon T. O'Neal,United States
Photograph,1990,Judith Joy Ross,United States
Photograph,1993,Mark Steinmetz,United States
Photograph,1978,Suzanne R. Dworsky,United States
Photograph,1980,Tad Yamashiro,United States
Photograph,1991,Anne Marie Fishbein,United States
Photograph,1973,Earl Iversen,United States
Photograph,1975,Manuel Álvarez Bravo,Mexico
Photograph,1973,Elaine Mayes,United States
Photograph,1988,Chris Schiavo,United States
Photograph,1989,David Seltzer,United States
Photograph,1993,Anne Marie Fishbein,United States
Photograph,1974,Earl Iversen,United States
Photograph,1977,Suzanne R. Dworsky,United States
Photograph,1987,Sage Sohier,United States
Photograph,1981,John Coplans,United Kingdom
Photograph,1988,Stephen Shore,United States
Photograph,1995,Matthias Hoch,Germany
Photograph,1972,Steve Szabo,United States
Photograph,1977,Eugene Richards,United States
Photograph,1979,David Stephenson,United States
Photograph,1989,Curt Richter,United States
Photograph,1976,Eugene Richards,United States
Photograph,1975,John Miller,United States
Photograph,1972,Eugene Richards,United States
Photograph,1977,Jerry Dantzic,United States
Photograph,1985,George A. Tice,United States
Photograph,1975,Nicholas Nixon,United States
Photograph,1973,Lucas Samaras,United States
Photograph,1974,Nancy Hellebrand,United States
Photograph,1976,Neil Trager,United States
Photograph,1984,George A. Tice,United States
Photograph,1988,Oliver Wasow,United States
Photograph,1974,Richard P. (Sandy) Hume,United States
Photograph,1975,Tod Papageorge,United States
Photograph,1996,Sheron Rupp,United States
Photograph,1973,Wynn Bullock,United States
Photograph,1972,Wynn Bullock,United States
Photograph,1995,Sheron Rupp,United States
Photograph,1975,Eugene Buechel,United States
Photograph,1984,Monika Andersson,Sweden
Photograph,1991,Robert Flynt,United States
Photograph,1973,Tod Papageorge,United States
Photograph,1974,Lucas Samaras,United States
Photograph,1974,Syl Labrot,United States
Photograph,1974,Nicholas Nixon,United States
Photograph,1992,Ken Graves,United States
Photograph,1978,Jim Goldberg,United States
Photograph,1994,Thomas Bamberger,United States
Photograph,1981,Jim Goldberg,United States
Photograph,1984,Lois Conner,United States
Photograph,1985,Gay Block,United States
Photograph,1994,Uta Barth,United States
